sentence	label
迎接第28个全国助残日 秦皇岛市残疾人福利多多	0
拆迁日突发强龙卷风多人受伤，一小庙却让奥运水立方被迫让步	1
印度一航班机舱浓烟弥漫 婴儿大哭 空姐拿出氧气瓶  旅客惊恐	1
为博女友欢心 信阳男子偷电动车送女友当情人节礼物	1
辽宁大连百只斑海豹遭盗猎 专家建言将斑海豹升为一级保护	1
【比赛】林芝市第一小学举办第三届“校园舞蹈大赛”	0
省政协调研组赴厍东关乡开展精准扶贫产业发展调研	0
桂林灌阳三里桥一皮卡和一三轮车相撞，一人受伤，天冷请小心驾驶	1
骑电动车撞死人逃逸	1
马克龙视察遭遇嘘声！法国遭遇13年来最严重骚乱	1
被告人管某、贺某2、虞某、等人犯组织、领导传销活动罪一审刑事...	1
挣钱须合法，男子非法运输危险物质被拘留	1
肆意妄为!因为自己扔垃圾被环卫工劝阻 武馆教练一连扇64岁环卫工3...	1
渭南市妇幼保健院儿科:从关爱出发 用真情陪伴_中华头条_中华网	0
山东德州：母女俩出租房内被捅死 女儿年仅1岁多	1
惊!沙家浜一新村17户居民家，出现房屋开裂……	1
清涧县折家坪镇桃岭山村党支部书记张彦彪带领村民脱贫致富	0
第十七届南京好市民事迹简介	0
黑心商家	1
青岛公交“网红”驾驶员开讲安全第一课 “小不点”斑马线上齐点赞	0
我市举办培训会 助力榆林企业走出国门	0
茶匠蒋维明：把心守住，把茶做好，让更多人爱上中国茶	0
法国爆发第四轮“黄背心”示威活动，12万人参加，百余人受伤	1
新闻夜航(都市版)20181220两车起争执 司机拳打脚踢	1
扎根基层，服务人民||湖南省演艺集团“文艺轻骑队”在行动	0
山阳区第一季度基层党建工作排名出炉!看看红、蓝旗被谁领走!	0
那邦镇开展“全面建成小康社会，残疾人一个也不能少”宣传活动	0
帝国集团环球控股(00776)年度亏损减少45%至911.3万港元_搜狐财经_搜狐网	1
治水兴水春潮涌动 江海明珠水美生辉	0
为你们点赞!高新区5家企业获评江苏省“最具发展潜力科技人才创业企业”	0
曼谷雾霾吓坏泰国人 官方称与柬埔寨烧桔杆有关	1
国家非遗陆丰正字戏精品剧《妈祖》首登“妈祖故里”献演	0
货车司机为赚1000元疲劳驾驶发生事故要赔1万多_伊路安行	1
陆川县南的一颗耀眼明珠正冉冉升起良田镇冯杏村	0
翟晓川和爱妻赛后撒一波“狗粮”	0
北极熊肌肉萎缩暴瘦，为求生存翻垃圾桶找食物	1
嚣张！桂林一女子暴力抗法咬伤辅警还大叫“警察打人”，结果……	1
【“飓风2018”专项行动】警方梅开三度 一天擒获4窃贼	0
柳文炜:抓发展抓创新抓稳定 推动玉溪经济持续快速健康发展	0
群众不满总统拟实施紧缩措施 阿根廷爆发警民冲突 - shangbao ...	1
中铁十二局四公司某女会计，道德败坏!!女流氓!!人渣垃圾..._百度贴吧	1
突发:212国道彭城段发生严重交通事故，大客车撞飞摩托车，驾驶员伤势严重	1
曝光 | 网络鸡汤背后的陷阱骗局:商业目的暗藏非法营销...	1
一小学5名校长，16名领导，绩效比教师高2000多，教育希望何在？	1
常州一13岁小学生走失一周，寻儿难于上青天，希望好心人看到他能及时和他父母取得联系	1
我朋友偷税漏税50万，请问施工工地偷税漏税判多久?--在线..._律师365	1
盗卖车辆事发 拆东补西再盗窃	1
巡回法庭进乡村 帮老扶幼暖民心	0
同样是陕西省，生个娃花销区别如此之大	1
韩整容女星57岁过世，生前色拉油注入全脸9年无法闭眼	1
1个月2起！中国籍实习生在日本同一水道死亡	1
平顶山石龙区警方查获一贩卖“黑油”案件	1
看望好人叶海涛，吃上一顿团圆饺!	0
男子遗失20余张民工社保卡 幸被好心市民捡到归还	0
农庄暗藏毒窝 湖北应城警方捣毁聚众吸毒窝点	0
汪楼沟风景带：五色缤纷 绿地惠民	0
西安幼儿园老师用利器扎伤15名幼童 一审获刑8个月	1
张滩镇积极开展基干民兵训练活动	0
男子逆行被交警拦停，求情不成竟恼羞成怒袭警 - 第10页 - 步行街...	1
出纳利用职务之便将法人私人帐户中的资金转入自己的帐户，..._找法网	1
市人民医院医生在高铁上紧急抢救了一位这样的病人!	0
中美博弈，中国已悄然赢得两战，美霸权大势已去!	0
关注“三个全覆盖”④ |剑川:提升“四种能力”推动三个全覆盖工作	0
常州移动全省首测4G+“加强版”技术  网速再提升50%	0
“教科书级”报警:火车站走丢，7岁姐姐带弟弟淡定报警	0
当心 | 江西一男子竟因为玩手机陷牢狱之灾，你也常做！	1
百色市工业区管理委员会2018年深化领导班子建设年活动扎实推进	0
唐县川里镇的好儿媳—刘三丫	0
中国化工报 陕煤集团:新理念助力走进新时代--陕西煤业化工实业...	0
两头黄牛夜间被盗 临沂连云港两地警方抓获嫌犯	1
违建清理了 小区安逸了 现在是越住越喜欢了_手机网易网	0
洋河镇卫生、计生联合开展“2018年国际家庭医生日”宣传纪念活动	0
风雨中 那抹暖心的橘红一直在保畅路上	0
助力乡村教育振兴的“共赢”样板	0
福建男子劫持公交车沿街冲撞致8死22伤，一审被判死刑_日辉	1
清华学霸马艺妮宋思睿被爆3p性丑闻！约炮聊天记录曝光毁三观！清...	1
诽谤侮辱英烈可追刑责	1
伊犁公司积极推进绿色矿山建设	0
扫码送礼品?漯河一女子中招， 曝光类似招术!	1
汉阴：失联五天的少年到底去了哪里?	0
移动4g，让政务工作更加高效快捷	0
现场直击 facebook总部因炸弹威胁被疏散 拆弹小队进场	1
【以案说法】青川沙洲司法所找准切合点，依法化解帮工人受伤纠纷	0
挪288万公款炒股致巨额亏损 国企财务获刑16年	1
贵州那么美，不去一次多可惜！_搜狐旅游_搜狐网	0
高速23车相撞 一家6口5死1伤_佰佰安全网	1
醉酒戏精表演“狸猫换太子” 铁证让其现原形	1
左怀理调研云岩镇当前重点工作	0
太原市第四实验中学校组织学生观看《新闻联播》	0
车子开了3年了一直有异味 居然是甲醛超标	1
麻烦各位来看看谁认识	1
安康市紫阳县公安局出入境管理大队三举措全力推进年度末各项工作	0
人民小学开展“国际助残日”主题班会活动	0
刚刚突发！滨州市区渤海五路一店铺突发大火，紧靠中石化加油站……_火灾	1
那个叫左右的网友出来，我要鞋底抽你的脸	1
【同步律师】黑龙江省高级人民法院发布十起行政典型案例	1
珊瑚裸尾鼠：首个因全球气候变暖灭绝的哺乳动物	1
40头狮子遭到捕杀，网友称:简直惨无人道、需要加强保护野生动物	1
.让沧浪水更清 沧浪亭更美	1
扎根基层，服务人民||湖南省演艺集团“文艺轻骑队”在行动	0
再有动作！美国被曝拟使用紧急法案 遏制中国技术投资	1
民有所呼我有所应 利剑出鞘保平安	0
南城重拳打击洪门湖“三无”船舶非法载客行为	0
「平安守护」郑州交警一大队曝光3起近期酒驾违法典型案例	1
别买了！长春这家专卖店牛肉含有“瘦肉精”被曝光	1
都不用屈打成招，给你拍个照片就给你定罪了，真黑暗	1
常熟又有3位市民入选“苏州好人”榜！	0
黑了良心！尿素也造假？_包装	1
活动 | 人文学院爱心义卖活动	0
渭南市第二医院以查促改全力推进脱贫攻坚工作_搜狐社会_搜狐网	0
陕西富平纪委：节日执纪问责 促进风清气正	0
海归法律硕士被骗21万 转账30次后才意识到被骗-说案-中国民生网	1
城关警方二维码智慧警务助推窗口服务--兰州文明网	0
都匀二中开展爱心助力高考系列活动	0
北京多家法院供暖纠纷:案件主体为供暖费追缴山海网	1
淘来旧书里夹着两张外币存单 男子辗转找到主人	0
美国女猎手射杀动物后食其肉还上网炫耀，钟爱射杀中国水鹿	1
吃夜宵遭拒踢垃圾桶出气 警方通过监控视频成功抓获嫌疑人	0
永兴警方摧毁一个多达5级的跨省贩毒团伙！	0
内马路社区安装新型鼠廊_江苏频道_凤凰网	0
天津海关破获1600万元化妆品“偷梁换柱”走私大案	0
国民老公王某车辆违章罚单外泄，身份证号、地址等隐私信息泄露	1
"包工头""跑路"" 汉阴警方助农民工讨回近25万辛苦钱"	0
长沙恒大誉府不讲诚信 愚弄群众_投诉举报_ 投诉直通车_华声在线	1
第十七届南京好市民事迹简介	0
藤县某学校周边出现“手机网吧”?	1
成都建国汽车集团建立“党员创新工作室” 推进非公企业基层党建	0
刚察法院开展“打击拒不执行判决裁定犯罪行为”法制宣传教育活动 404 Not Found	0
宣传贴士|扫黄禁赌 净化风气	0
甘肃3人登1月“中国好人”榜 快看他们都是谁	0
苏州父子因制售“铝包子”获刑 并被罚10倍赔偿	1
北京中关村一大楼楼顶着火 系工作人员误操作所致_海淀区	1
梅河口市法院公开审理6人“恶势力”团伙	1
江苏牧羊案追踪：人大代表及法学专家指江苏高院电传管辖权不合法	1
涟源一男子入室盗窃被当场抓获	1
石料厂长期非法占用农用地 国土资源局不履行职责被判违法	1
自媒体曝：误信权健 5岁女童亡	1
最美志愿者｜曾利芬：为了我5000多个孩子，我一定会坚持下去	0
如东两司机双双被拘，竟是因为夜间偷偷做这事…	1
节前慰问老干部 浓浓关爱暖人心	0
致敬新时代的劳动者	0
龙陵县召开政府党组脱贫攻坚专题学习会议	0
不忘初心 牢记使命	0
发布虚假网贷信息 长武男子多次盗取他人支付宝现金	1
市口腔医院开展“增强党员意识，自觉交纳党费”主题党日活动	0
南京市浦口区新世纪小学	0
世界读书日 书香防城港	0
小车驾驶员低头看导航，车辆瞬间失控，“顶翻”大货车！	1
一场暖心的救助	0
新华社:中国航天事业已在世界占一席之地 办公室大逃亡_业界资讯_...	0
嵩明召开“农村人居环境整治日”动员会	0
兴宁坭陂高速路段一大货车突发大火，整辆车被烧毁…_出口	1
【一线干部大比武】松新镇、石梨镇、县机关幼儿园工作动态(20180523)	0
1-7月全省固定资产投资平稳增长	0
主人为给猫取暖打开暖炉发生火灾 猫不幸身亡	1
央行将在山西开展失效居民身份证信息核查试点	0
走进江苏移动网络中心 寻找4g生活背后的故事	0
四里河街道“三学同步”开展党的十九大精神网上知识问答活动	0
reserved-43243x1F	0
别转了！“车祸男孩”家人已经找到！帮幸存孩子寻找家人的视频真相在这里！_哈尔滨	1
城固一村换新电表每户收50元	1
男子开车都能睡着，白天“秒睡”可能不是困了……	1
在西藏全面推进社会主义核心价值体系建设	0
狠赞!深圳公安黑科技!大数据+dna技术找人，被拐23年也挡不住与父母再团聚!	0
一百万斤柑橘滞销 供销社热心“救援”解难题	0
有一种骄傲，叫我是中国人：《厉害了，我的国》引发强烈反响	0
＂维卡币＂涉案150亿人民币，三次公诉98人追缴涉案款项近17亿元人民币	1
产妇脐带脱垂！胎儿命悬一线！她们跪着“托”起新生命	0
市脱贫攻坚大排查督导组进驻綦江_手机网易网	0
昨夜，无锡融侨观邸小区内两名男子坠楼身亡	1
民生红包分量足 百姓获得感满满	0
投诉主题：借款平台恶意绑定消费	1
“他非礼我！”漂亮姑娘凌晨4点报警，结果却被拘了	1
白银连环杀人案即将宣判，公诉人建议判处高承勇死刑	1
投诉主题：投诉信用钱包	1
【新时代的奋斗者】	0
一夜爆红后，它笑着自杀_海豚	1
驾驶员操作失误液化气泄漏燃烧爆炸致人死亡搜狐新闻搜狐网	1
【时政要闻】副省长王一新在岚县前祁村帮扶调研 王立伟陪同	0
直接补贴惠及农民 商报专讯 中国商务新闻网	0
昆明宝岛医院收费好吗 关爱自己从健康开始_中国财经时报网	0
知道一个诈骗团伙，员工，分成，流程，诈骗头目，诈骗金额，..._百度贴吧	1
威人物丨17岁那年，他带着满腔热情走进了巡山护林防火队伍	0
四铺镇五铺村出新招 党群连心更贴心	0
明月松泉金华体育馆亮相乐朵—城市客厅生活集市，引来观众阵阵掌声！	0
【榜样】民行检察官闫瑞明的为民情怀——全国“双先”表彰大会个人“一等功”获得者	0
老太为讨孙女的彩礼，竟强行赖在对方亲戚家，半个月不洗澡还闹事	1
黑心工耳蜗坑人的医院，手术失败永久伤害	1
长沙黄花国际机场赴海口美兰机场交流学习之行纪实	0
罐车抛锚柴油漏一地，全怪“惹事”的它.....	1
又发福利啦!|通光优秀员工无锡之旅	0
网友举报:临沂现代医院黑心骗子医院 黑心钱赚了你们会有报应的!	1
四人抢劫滴滴司机获刑	1
可能觉得比较心酸吧 楼主是一个才从一段3年感情走出来的人	1
